epoch,cos_dist,top1_acc,top5_acc
1,0.20874822388092676,0.125,0.38333333333333336
2,0.0970450277129809,0.175,0.5666666666666667
3,0.07555629710356394,0.18333333333333332,0.6
4,0.07186750471591949,0.225,0.5833333333333334
5,0.07130293548107147,0.225,0.5916666666666667
6,0.07125350882609685,0.21666666666666667,0.575
7,0.0712701827287674,0.21666666666666667,0.575
8,0.07128507395585378,0.225,0.5666666666666667
9,0.07129315932591757,0.225,0.575
10,0.0712970400849978,0.225,0.575
