epoch,cos_dist,top1_acc,top5_acc
1,0.2132706820964813,0.11666666666666667,0.4583333333333333
2,0.10446549405654272,0.2,0.55
3,0.08412178605794907,0.2,0.6083333333333333
4,0.08123259743054707,0.225,0.5833333333333334
5,0.08023764193058014,0.20833333333333334,0.5916666666666667
6,0.08036666810512542,0.20833333333333334,0.55
7,0.08020929346481959,0.23333333333333334,0.5833333333333334
8,0.08032343735297522,0.25,0.6
9,0.08028360207875569,0.24166666666666667,0.6
10,0.08078461587429046,0.21666666666666667,0.575
