epoch,cos_dist,top1_acc,top5_acc
1,0.220164692401886,0.6,0.9833333333333333
2,0.16947236011425654,0.6666666666666666,1.0
3,0.159901092449824,0.7,1.0
4,0.1602018987139066,0.6916666666666667,0.9583333333333334
5,0.16093491067488988,0.6833333333333333,0.9666666666666667
6,0.1614193931221962,0.6833333333333333,0.975
7,0.16266374091307323,0.675,0.9666666666666667
8,0.16173139065504075,0.7,0.9666666666666667
9,0.16202886551618575,0.6916666666666667,0.9666666666666667
10,0.16224858711163204,0.6833333333333333,0.9666666666666667
