epoch,cos_dist,top1_acc,top5_acc
1,0.19210822929938634,0.6,0.9916666666666667
2,0.16379845390717188,0.6083333333333333,0.9833333333333333
3,0.16081327547629673,0.6333333333333333,0.9833333333333333
4,0.16182947953542073,0.625,0.9666666666666667
5,0.16276629368464152,0.625,0.9666666666666667
6,0.1632790262500445,0.6166666666666667,0.9666666666666667
7,0.16352572540442148,0.6166666666666667,0.9666666666666667
8,0.16363896628220875,0.6166666666666667,0.9666666666666667
9,0.16368997246026992,0.6166666666666667,0.9666666666666667
10,0.1637127364675204,0.6166666666666667,0.9666666666666667
