epoch,cos_dist,top1_acc,top5_acc
0,0.4151311571399371,0.4166666666666667,0.7416666666666667
1,0.2324786697824796,0.5583333333333333,0.9083333333333332
2,0.15799242009719214,0.6333333333333333,0.95
3,0.1422396222750346,0.6333333333333333,0.925
4,0.14067233353853226,0.675,0.9333333333333332
5,0.14116994092861812,0.6583333333333333,0.9333333333333332
6,0.141632279753685,0.65,0.9333333333333332
7,0.14188536256551745,0.65,0.9333333333333332
8,0.14200713634490966,0.6583333333333333,0.9333333333333332
9,0.1420630171895027,0.6583333333333333,0.9333333333333332
10,0.14208818972110748,0.6583333333333333,0.9333333333333332
