epoch,cos_dist,top1_acc,top5_acc
0,0.548561530560255,0.05,0.2916666666666667
1,0.20107783675193786,0.09166666666666666,0.3416666666666667
2,0.0864810695250829,0.18333333333333326,0.5333333333333333
3,0.06383799165487289,0.225,0.6083333333333333
4,0.05984926124413807,0.21666666666666667,0.5833333333333334
5,0.05887906303008397,0.2333333333333333,0.5583333333333333
6,0.05881127119064331,0.2416666666666667,0.5416666666666666
7,0.0584766536951065,0.25,0.5416666666666666
8,0.058921317259470626,0.225,0.5666666666666667
9,0.05893126378456751,0.225,0.5583333333333333
10,0.058606827755769086,0.20833333333333331,0.5583333333333333
